DONOSTIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9  May.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;3;0;;
10 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;0;;;1;0;0;;0;0;;4;1;0;5;0;5;0;2;0;;0;0;;0;0;2;22;0;;
11 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;0;;
12 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;2;0;0;;0;;;1;0;0;;0;0;;1;0;0;0;0;2;0;0;0;;0;0;;0;0;1;7;0;;
13 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;1;0;1;0;0;0;;0;0;;0;0;0;3;0;;
14 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;0;0;;3;2;0;11;0;2;0;1;0;;0;0;;0;0;1;22;0;;
15 May.;;0;0;0;0;0;;0;0;;0;;0;0;4;;0;;5;0;0;;0;;;2;7;0;;0;0;;29;8;0;116;0;52;0;1;0;;0;0;;0;0;8;232;0;;
16 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;4;0;0;;0;;;1;1;0;;0;0;;6;2;0;17;0;7;0;4;0;;0;0;;0;1;2;45;0;;
17 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;5;0;0;;0;0;;14;1;0;8;0;7;0;0;0;;0;0;;0;0;1;37;0;;
18 May.;;0;0;0;0;0;;0;0;;0;;0;0;15;;3;;0;0;0;;0;;;25;2;0;;0;0;;68;2;0;83;0;205;0;17;0;;0;0;;0;0;11;431;0;;
19 May.;;0;0;0;0;0;;0;0;;0;;0;0;3;;0;;3;1;0;;0;;;4;0;0;;0;0;;17;2;0;12;0;34;0;2;0;;1;0;;0;0;1;80;0;;
20 May.;;0;0;0;0;0;;0;0;;0;;0;0;4;;0;;1;0;0;;0;;;9;0;0;;0;0;;15;5;0;29;0;16;0;2;0;;0;0;;0;0;6;87;0;;
21 May.;;0;0;0;0;0;;0;0;;0;;1;0;2;;4;;2;0;0;;0;;;11;3;0;;0;0;;44;4;0;47;0;99;0;1;0;;0;0;;0;0;11;229;0;;
22 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;0;0;;7;0;0;5;0;27;0;0;0;;0;0;;0;0;4;44;0;;
23 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;0;2;0;1;0;0;0;;0;0;;0;0;0;5;0;;
24 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;0;0;0;2;0;0;0;;0;0;;0;0;2;6;0;;
25 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;1;0;1;0;1;0;;0;0;;0;0;0;4;0;;
26 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;0;0;;2;0;0;8;0;2;0;0;0;;0;0;;0;0;0;14;0;;
27 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;3;2;0;16;0;7;0;2;0;;0;0;;0;0;2;33;0;;
28 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;4;0;2;0;0;0;;0;0;;0;0;0;8;0;;
29 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;4;0;0;;0;0;;0;0;0;1;0;2;0;0;0;;0;0;;0;0;0;7;0;;
30 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
31 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;2;0;;
1 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;21;0;2;0;0;0;;0;0;;0;0;7;32;0;;
2 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;10;0;1;0;0;0;;0;0;;0;0;4;17;0;;
3 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;0;0;;1;2;0;2;0;9;0;0;0;;0;0;;0;0;5;20;0;;
4 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;2;0;1;0;0;0;;0;0;;0;0;0;5;0;;
5 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;7;;2;;0;0;0;;0;;;23;21;0;;0;0;;91;3;0;92;0;27;0;8;0;;0;1;;0;0;22;298;6;;
6 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;1;1;0;;0;;;17;9;0;;1;0;;37;1;0;36;0;89;0;1;0;;0;0;;0;1;16;213;8;;
7 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;8;;0;;0;0;0;;0;;;5;0;0;;0;0;;40;6;0;50;0;61;0;5;0;;0;0;;0;0;7;182;0;;
8 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;1;;0;;2;0;0;;0;;;1;0;0;;0;0;;2;0;0;8;0;8;0;3;0;;2;0;;0;0;2;31;0;;
9 Jun.;;0;0;0;0;0;;0;4;;0;;0;0;2;;0;;0;0;0;;0;;;4;1;0;;0;0;;4;3;0;8;0;7;0;0;0;;0;0;;0;0;8;41;0;;
10 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;1;0;0;;0;;;1;0;0;;0;0;;10;2;0;7;0;7;0;1;0;;0;0;;0;0;0;31;0;;
11 Jun.;;0;0;0;0;0;;1;2;;0;;0;0;0;;2;;0;0;0;;0;;;3;2;0;;3;0;;15;2;0;27;0;1;0;2;0;;0;1;;0;0;17;78;4;;
12 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;2;0;0;;3;0;;2;1;0;14;0;0;0;1;0;;0;0;;0;0;25;50;5;;
13 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;4;0;0;14;0;1;0;0;0;;0;0;;0;0;26;46;3;;
14 Jun.;;0;0;0;0;0;;0;3;;0;;0;0;0;;0;;0;1;0;;0;;;3;2;0;;2;0;;3;1;0;49;0;0;0;0;0;;0;0;;0;0;27;91;13;;
15 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;3;0;;2;1;0;34;0;0;0;1;0;;0;0;;0;0;41;86;4;;
16 Jun.;;0;0;0;0;0;;0;5;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;4;0;;2;2;0;31;0;1;0;1;0;;0;0;;0;0;10;57;2;;
17 Jun.;;0;0;0;0;0;;0;4;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;4;0;;1;1;0;42;0;0;0;1;0;;0;0;;0;0;10;63;1;;
18 Jun.;;0;0;0;0;0;;0;10;;0;;0;0;0;;1;;0;0;0;;0;;;1;0;0;;5;0;;1;1;0;25;0;0;0;1;0;;0;0;;0;0;13;58;0;;
19 Jun.;;0;0;0;0;0;;0;20;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;3;0;15;0;1;0;1;0;;0;0;;0;0;12;56;1;;
20 Jun.;;0;0;0;0;0;;0;44;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;3;0;;5;2;0;20;0;0;0;1;0;;0;0;;0;0;10;87;4;;
21 Jun.;;0;0;0;0;0;;0;5;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;2;0;;1;0;0;4;0;0;0;0;0;;0;0;;0;0;0;14;0;;
22 Jun.;;0;0;0;0;0;;0;3;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;2;2;0;10;0;1;0;1;0;;0;0;;0;0;1;23;1;;
23 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;2;0;;0;0;0;4;0;0;0;1;0;;0;0;;0;0;2;11;3;;
24 Jun.;;0;0;0;0;0;;0;13;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;16;0;0;0;0;0;;0;0;;0;0;15;45;2;;
25 Jun.;;0;0;0;0;0;;0;14;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;22;0;0;0;1;0;;0;0;;0;0;11;49;3;;
26 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;2;8;0;;
27 Jun.;;0;0;0;0;0;;0;11;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;0;0;11;0;0;0;0;0;;0;0;;0;0;2;27;2;;
28 Jun.;;0;0;0;0;0;;0;7;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;2;0;25;0;0;0;1;0;;0;0;;0;0;10;48;23;;
29 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;4;0;1;0;0;0;;0;0;;0;0;0;8;0;;
30 Jun.;;0;0;0;0;0;;0;4;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;11;0;0;0;0;0;;0;0;;0;0;2;17;0;;
1 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;3;0;0;0;0;0;;0;0;;0;0;1;5;1;;
2 Jul.;;0;0;0;0;0;;1;4;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;3;0;0;0;0;0;;0;0;;0;0;1;9;1;;
3 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;2;0;1;0;0;0;;0;0;;0;0;0;7;1;;
4 Jul.;;0;0;0;0;0;;0;14;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;11;0;0;0;0;0;;0;0;;0;0;5;31;12;;
5 Jul.;;0;0;0;0;0;;1;22;;0;;0;0;2;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;2;0;19;0;0;0;0;0;;0;0;;0;0;3;50;7;;
6 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;6;1;;
7 Jul.;;0;0;0;0;0;;1;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;4;0;;
8 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;0;1;8;0;;
9 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;4;0;0;0;0;0;;0;0;;0;0;1;8;0;;
10 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;0;;
11 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;1;0;0;0;0;0;;0;0;;0;0;1;4;0;;
12 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
13 Jul.;;0;0;0;0;0;;0;6;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;1;0;0;0;0;0;0;0;;0;0;;0;0;1;10;0;;
14 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;1;4;0;;
15 Jul.;;0;0;0;0;0;;1;1;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;7;0;15;0;0;0;0;0;;0;0;;0;0;7;35;2;;
16 Jul.;;0;0;0;0;0;;1;3;;0;;0;0;0;;1;;0;0;0;;0;;;1;1;0;;4;0;;0;2;0;4;0;0;0;0;0;;0;0;;0;0;23;40;17;;
17 Jul.;;0;0;0;0;0;;0;13;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;2;0;11;0;0;0;1;0;;0;0;;0;1;10;40;8;;
18 Jul.;;0;0;0;0;0;;0;4;;0;;0;0;1;;2;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;9;0;0;0;0;0;;0;0;;0;0;1;19;7;;
19 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;2;;0;0;0;;0;;;0;1;0;;0;0;;0;2;0;7;0;1;0;0;0;;0;0;;0;0;17;31;1;;
20 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
21 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;3;0;;
22 Jul.;;0;0;0;0;0;;0;12;;0;;0;0;1;;1;;0;0;0;;0;;;0;4;0;;2;0;;0;3;0;1;0;0;0;0;0;;0;0;;0;0;5;29;23;;
23 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;2;0;;2;0;;1;3;0;5;0;0;0;0;0;;0;0;;0;0;15;30;33;;
24 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;1;0;0;0;0;0;;0;0;;0;0;23;27;31;;
25 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;28;32;19;;
26 Jul.;;0;0;0;1;0;;1;5;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;17;27;24;;
27 Jul.;;0;0;0;0;0;;0;17;;0;;0;0;0;;1;;0;0;0;;0;;;0;1;0;;3;0;;0;2;0;5;0;0;0;0;0;;0;0;;0;0;61;90;95;;
28 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;2;3;;
29 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;7;9;6;;
30 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;5;6;4;;
31 Jul.;;0;0;0;1;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;1;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;13;19;11;;
1  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;1;0;;1;0;;0;1;0;4;0;0;0;0;0;;0;0;;0;1;6;16;9;;
2  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;9;15;1;;
3  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;0;3;0;;
4  Ago.;;0;0;0;0;0;;1;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;1;0;0;1;0;0;0;0;0;;0;0;;0;0;3;9;0;;
5  Ago.;;0;0;0;1;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;1;0;;1;5;0;1;0;0;0;0;0;;0;0;;0;0;29;40;5;;
6  Ago.;;0;0;0;1;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;2;0;2;0;0;0;0;0;;0;0;;0;0;13;19;1;;
7  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;0;0;;0;2;0;0;0;0;0;0;0;;0;0;;0;0;8;11;0;;
8  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;5;0;4;0;0;0;1;0;;0;0;;0;0;10;21;5;;
9  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;2;0;;1;8;0;1;0;0;0;0;0;;0;0;;0;1;43;58;4;;
10 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;11;12;7;;
11 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;4;0;1;0;0;0;1;0;;0;0;;0;1;37;47;2;;
12 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
13 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;4;6;0;;
14 Ago.;;0;0;1;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;3;0;0;0;0;0;0;0;;0;0;;0;0;0;4;0;;
15 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;2;0;;
16 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;3;0;0;0;0;1;0;0;;0;0;;0;0;19;26;0;;
17 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;8;11;0;;
18 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;5;;0;0;0;;0;;;0;0;0;;2;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;12;22;4;;
19 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;1;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4;7;1;;
20 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;11;14;1;;
21 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;0;0;0;0;0;0;;0;0;;0;0;8;11;2;;
22 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;1;0;;
23 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;5;8;0;;
24 Ago.;;0;0;0;0;0;;0;0;;0;;6;0;0;;1;;0;0;0;;0;;;0;0;0;;2;0;;1;3;0;2;0;0;0;0;0;;0;0;;0;1;11;27;0;;
25 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;0;0;;0;4;0;3;0;0;0;0;0;;0;0;;0;0;29;38;0;;
26 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;10;12;0;;
27 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;2;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;8;12;0;;
28 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;7;8;0;;
29 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;2;3;0;;
30 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;4;0;4;0;0;0;0;0;;0;0;;0;0;6;15;0;;
31 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;4;7;0;;
1   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;4;0;0;0;0;0;;0;0;;0;0;16;23;4;;
2   Sep.;;0;0;0;1;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;7;0;;0;1;0;4;0;0;0;0;0;;0;0;;0;0;9;23;2;;
3   Sep.;;0;0;0;0;0;;1;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;1;0;;0;2;0;4;0;0;0;0;0;;0;0;;0;1;6;17;3;;
4   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;2;0;;4;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;8;16;4;;
5   Sep.;;0;0;0;1;0;;0;1;;0;;1;0;0;;1;;0;0;0;;0;;;0;1;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;8;16;2;;
6   Sep.;;0;0;0;0;0;;0;1;;0;;4;0;1;;2;;0;0;0;;0;;;0;1;0;;4;0;;0;2;0;8;0;0;0;0;0;;0;0;;0;1;17;41;3;;
7   Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;0;;0;0;0;;0;;;0;0;0;;4;0;;0;0;0;5;0;0;0;0;0;;0;0;;0;0;18;28;5;;
8   Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;5;9;1;;
9   Sep.;;0;0;0;1;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;13;0;0;0;0;0;;0;0;;0;0;12;29;4;;
10 Sep.;;0;0;0;2;0;;0;0;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;2;0;;0;2;0;9;0;0;0;0;0;;0;0;;0;0;14;32;18;;
11 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;5;10;8;;
12 Sep.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;2;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;5;12;14;;
13 Sep.;;0;0;0;0;0;;0;0;;0;;4;0;0;;1;;0;0;0;;0;;;0;1;0;;1;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;1;3;13;2;;
14 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;7;12;1;;
15 Sep.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;4;0;;0;1;0;6;0;0;0;0;0;;0;0;;0;0;8;21;7;;
16 Sep.;;0;0;0;1;0;;0;0;;2;;0;0;1;;3;;0;0;0;;0;;;0;1;0;;2;0;;0;0;0;6;0;0;0;0;0;;0;0;;0;1;8;25;20;;
17 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;8;4;;
18 Sep.;;0;0;0;0;0;;1;0;;1;;0;0;1;;2;;0;0;0;;0;;;0;0;0;;3;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;1;4;16;5;;
19 Sep.;;0;0;0;1;0;;0;0;;1;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;2;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;1;1;12;3;;
20 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;3;5;1;;
21 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
