DONOSTIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;2;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;2;6;8;;
23 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;3;0;;
24 Sep.;;0;0;0;1;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;3;1;;
25 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
26 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;1;2;0;;
27 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;0;0;0;0;0;0;;0;0;;0;0;2;5;0;;
28 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;1;2;0;;
29 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
30 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
1   Oct.;;0;0;0;0;0;;0;0;;0;;2;0;1;;0;;1;0;0;;0;;;0;1;0;;0;0;;0;0;0;0;0;0;0;0;0;;1;0;;0;0;1;7;0;;
2   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;3;0;;
3   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
4   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
5   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
6   Oct.;;0;0;0;0;0;;0;0;;2;;1;0;1;;0;;0;0;0;;0;;;0;0;0;;3;0;;0;1;0;1;0;1;0;0;0;;0;0;;0;0;4;14;22;;
7   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;3;4;;
8   Oct.;;0;0;0;0;0;;0;0;;1;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;7;14;14;;
9   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;1;0;;
10 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;2;;
11 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;5;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;8;3;;
12 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;6;11;;
13 Oct.;;0;0;0;0;0;;0;0;;1;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;5;0;;
14 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;2;4;2;;
15 Oct.;;0;0;0;0;0;;0;0;;1;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;7;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;11;0;;
16 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;1;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;2;7;2;;
17 Oct.;;0;0;0;1;0;;1;0;;1;;0;0;18;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;4;30;7;;
18 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;18;;1;;0;0;0;;0;;;0;1;0;;5;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;2;28;4;;
19 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;4;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;1;0;0;0;;0;0;;0;0;1;9;4;;
20 Oct.;;0;0;0;1;0;;0;0;;0;;0;0;5;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;1;9;1;;
21 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
22 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;2;;
23 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;2;2;;
24 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;4;0;;
25 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;0;;
26 Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;1;;
27 Oct.;;0;0;0;5;0;;0;0;;1;;1;0;13;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;23;7;;
28 Oct.;;0;0;0;2;0;;0;0;;1;;0;0;5;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;11;2;;
29 Oct.;;0;0;0;1;0;;0;0;;1;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;7;14;2;;
30 Oct.;;0;0;0;0;0;;0;0;;2;;0;0;2;;1;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;1;9;2;;
31 Oct.;;0;0;0;1;0;;0;0;;6;;0;0;13;;0;;1;0;0;;0;;;0;0;0;;2;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;0;24;1;;
1   Nov.;;0;0;0;0;0;;0;0;;0;;0;0;2;;1;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5;2;;
2   Nov.;;0;0;0;1;0;;0;0;;2;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4;1;;
3   Nov.;;0;0;0;1;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;0;;
4   Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
5   Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
6   Nov.;;0;0;0;0;0;;0;0;;2;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;4;0;;
7   Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;1;0;;
8   Nov.;;0;0;0;1;0;;0;0;;1;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;6;1;;
9   Nov.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
10 Nov.;;0;0;0;5;0;;0;0;;1;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;8;1;;
11 Nov.;;0;0;1;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;3;0;;
12 Nov.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;4;0;;
13 Nov.;;0;0;0;4;0;;0;0;;1;;0;0;7;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;13;2;;
14 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;2;0;;
15 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;0;;
16 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;1;;
17 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
18 Nov.;;0;0;0;1;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;3;1;;
19 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;6;;0;;0;0;0;;0;;;0;1;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;9;1;;
20 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;18;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;19;1;;
21 Nov.;;0;0;0;0;0;;0;0;;1;;0;0;17;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;22;1;;
22 Nov.;;0;0;0;2;0;;0;0;;1;;0;0;29;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;1;0;0;0;;0;0;;0;0;1;36;1;;
23 Nov.;;0;0;0;8;0;;0;0;;0;;0;0;47;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;57;1;;
24 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
25 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
26 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;3;0;;
27 Nov.;;0;0;0;0;0;;0;0;;1;;0;0;12;;0;;0;0;0;;0;;;0;1;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;16;2;;
28 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;11;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;15;1;;
29 Nov.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
30 Nov.;;0;0;1;1;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3;1;;
1   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
2   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;3;0;;
3   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;1;0;;
4   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
5   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
6   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
7   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
8   Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
9   Dic.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
10 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
11 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;1;;
12 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;13;;0;;0;0;0;;0;;;0;1;0;;3;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;2;20;0;;
13 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;8;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;10;1;;
14 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
15 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
16 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
17 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
18 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
19 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
20 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
21 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
22 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
23 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;1;;
24 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;1;1;;
25 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
26 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
27 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
28 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
29 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
30 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
31 Dic.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
